lat,lon,depth,mag,remark,strike1,dip1,rake1,strike2,dip2,rake2
-0.31,119.93,10,2.7,Minahassa Peninsula - Sulawesi,,,,,,
-0.15,123.06,50,3.1,Minahassa Peninsula - Sulawesi,,,,,,
-0.81,119.89,10,2.6,Minahassa Peninsula - Sulawesi,,,,,,
-0.45,123.49,10,2.6,Minahassa Peninsula - Sulawesi,,,,,,
-0.30,119.75,10,2.2,Minahassa Peninsula - Sulawesi,,,,,,
-0.17,122.97,58,4.4,Minahassa Peninsula - Sulawesi,152.7,46.2,162.0,255.38,77.1,45.2
-0.17,122.97,58,4.4,Minahassa Peninsula - Sulawesi,,,,,,
-0.76,122.09,11,4.2,Minahassa Peninsula - Sulawesi,,,,,,
-0.76,122.05,15,3.0,Minahassa Peninsula - Sulawesi,,,,,,
-0.21,123.78,80,3.6,Minahassa Peninsula - Sulawesi,,,,,,
0.40,122.04,179,2.9,Minahassa Peninsula - Sulawesi,,,,,,
0.37,122.11,148,3.6,Minahassa Peninsula - Sulawesi,,,,,,
-0.02,122.77,143,3.1,Minahassa Peninsula - Sulawesi,,,,,,
-0.21,119.79,10,2.7,Minahassa Peninsula - Sulawesi,,,,,,
0.40,121.20,31,2.6,Minahassa Peninsula - Sulawesi,,,,,,
1.58,120.15,10,3.8,Minahassa Peninsula - Sulawesi,,,,,,
-0.88,122.09,10,3.5,Minahassa Peninsula - Sulawesi,,,,,,
-0.86,121.95,10,3.3,Minahassa Peninsula - Sulawesi,,,,,,
-0.84,122.05,10,3.7,Minahassa Peninsula - Sulawesi,,,,,,
-0.06,122.98,143,3.0,Minahassa Peninsula - Sulawesi,,,,,,
-0.32,119.86,10,2.9,Minahassa Peninsula - Sulawesi,,,,,,
0.47,123.53,237,4.3,Minahassa Peninsula - Sulawesi,,,,,,
0.49,122.97,11,3.5,Minahassa Peninsula - Sulawesi,,,,,,
-0.25,122.83,13,3.2,Minahassa Peninsula - Sulawesi,,,,,,
0.30,121.98,167,3.3,Minahassa Peninsula - Sulawesi,,,,,,
-0.28,122.64,80,2.9,Minahassa Peninsula - Sulawesi,,,,,,
-0.80,123.67,23,4.2,Minahassa Peninsula - Sulawesi,,,,,,
0.74,122.65,22,3.3,Minahassa Peninsula - Sulawesi,,,,,,
-0.07,123.39,123,4.7,Minahassa Peninsula - Sulawesi,104.1,59.9,119.7,235.47,41.3,49.6
-0.07,123.39,123,4.7,Minahassa Peninsula - Sulawesi,,,,,,
1.34,121.53,10,4.1,Minahassa Peninsula - Sulawesi,,,,,,
-0.40,122.99,10,3.7,Minahassa Peninsula - Sulawesi,,,,,,
01.09,121.92,10,3.0,Minahassa Peninsula - Sulawesi,,,,,,
0.27,122.19,168,3.3,Minahassa Peninsula - Sulawesi,,,,,,
0.71,120.98,41,3.0,Minahassa Peninsula - Sulawesi,,,,,,
0.37,121.97,185,3.9,Minahassa Peninsula - Sulawesi,,,,,,
-0.02,123.49,109,4.7,Minahassa Peninsula - Sulawesi,,,,,,
0.26,122.44,137,3.5,Minahassa Peninsula - Sulawesi,,,,,,
-0.09,123.11,98,3.6,Minahassa Peninsula - Sulawesi,,,,,,
0.55,124.97,73,4.0,Minahassa Peninsula - Sulawesi,,,,,,
0.67,121.10,54,3.5,Minahassa Peninsula - Sulawesi,,,,,,
-0.85,121.53,10,3.2,Minahassa Peninsula - Sulawesi,,,,,,
-0.13,122.91,14,2.9,Minahassa Peninsula - Sulawesi,,,,,,
0.52,122.02,175,2.3,Minahassa Peninsula - Sulawesi,,,,,,
-0.25,122.99,10,4.1,Minahassa Peninsula - Sulawesi,,,,,,
-0.31,122.89,22,3.1,Minahassa Peninsula - Sulawesi,,,,,,
0.00,122.91,135,3.0,Minahassa Peninsula - Sulawesi,,,,,,
0.26,120.18,55,2.5,Minahassa Peninsula - Sulawesi,,,,,,
0.03,124.48,27,3.4,Minahassa Peninsula - Sulawesi,,,,,,
-0.96,120.47,10,3.0,Minahassa Peninsula - Sulawesi,,,,,,
0.70,122.57,10,2.1,Minahassa Peninsula - Sulawesi,,,,,,
-0.19,123.13,69,3.2,Minahassa Peninsula - Sulawesi,,,,,,
1.42,121.97,13,2.9,Minahassa Peninsula - Sulawesi,,,,,,
-0.31,122.90,22,3.6,Minahassa Peninsula - Sulawesi,,,,,,
0.68,120.66,61,2.8,Minahassa Peninsula - Sulawesi,,,,,,
0.30,121.79,190,3.6,Minahassa Peninsula - Sulawesi,,,,,,
0.82,121.63,21,3.8,Minahassa Peninsula - Sulawesi,,,,,,
-0.02,123.75,112,4.6,Minahassa Peninsula - Sulawesi,119.7,53.8,113.8,262.93,42.4,61.1
-0.02,123.75,112,4.6,Minahassa Peninsula - Sulawesi,,,,,,
0.73,121.40,76,3.1,Minahassa Peninsula - Sulawesi,,,,,,
-0.89,122.11,10,3.1,Minahassa Peninsula - Sulawesi,,,,,,
-0.65,122.44,10,3.1,Minahassa Peninsula - Sulawesi,,,,,,
-0.14,123.18,136,3.0,Minahassa Peninsula - Sulawesi,,,,,,
-0.65,122.42,10,3.5,Minahassa Peninsula - Sulawesi,,,,,,
-0.85,121.57,10,4.1,Minahassa Peninsula - Sulawesi,,,,,,
0.01,123.28,129,2.9,Minahassa Peninsula - Sulawesi,,,,,,
0.39,122.00,165,2.7,Minahassa Peninsula - Sulawesi,,,,,,
0.67,120.49,10,4.4,Minahassa Peninsula - Sulawesi,,,,,,
0.17,122.64,73,3.4,Minahassa Peninsula - Sulawesi,,,,,,
-0.21,122.92,101,4.2,Minahassa Peninsula - Sulawesi,,,,,,
0.93,122.21,14,2.4,Minahassa Peninsula - Sulawesi,,,,,,
-0.04,123.36,128,4.4,Minahassa Peninsula - Sulawesi,,,,,,
-0.34,123.05,48,4.9,Minahassa Peninsula - Sulawesi,,,,,,
1.37,124.48,248,4.1,Minahassa Peninsula - Sulawesi,,,,,,
0.58,122.19,69,3.9,Minahassa Peninsula - Sulawesi,,,,,,
-0.38,122.92,14,2.9,Minahassa Peninsula - Sulawesi,,,,,,
0.26,122.10,178,3.5,Minahassa Peninsula - Sulawesi,,,,,,
0.93,123.29,20,3.3,Minahassa Peninsula - Sulawesi,,,,,,
-0.11,123.15,139,4.0,Minahassa Peninsula - Sulawesi,,,,,,
-0.29,122.90,14,3.0,Minahassa Peninsula - Sulawesi,,,,,,
-0.09,123.02,110,3.7,Minahassa Peninsula - Sulawesi,,,,,,
-0.42,123.37,21,3.3,Minahassa Peninsula - Sulawesi,,,,,,
-0.74,121.55,10,3.3,Minahassa Peninsula - Sulawesi,,,,,,
-0.13,123.66,103,3.3,Minahassa Peninsula - Sulawesi,,,,,,
0.35,121.91,173,3.1,Minahassa Peninsula - Sulawesi,,,,,,
1.43,121.84,27,3.1,Minahassa Peninsula - Sulawesi,,,,,,
1.48,124.08,10,2.8,Minahassa Peninsula - Sulawesi,,,,,,
-0.10,122.85,118,3.6,Minahassa Peninsula - Sulawesi,,,,,,
5.88,126.82,75,7.1,Mindanao - Philippines,159.1,60.1,58.3,30.22,42.5,132.4
5.88,126.82,75,7.1,Mindanao - Philippines,,,,,,
5.46,126.71,10,3.9,Mindanao - Philippines,,,,,,
5.84,126.85,18,4.4,Mindanao - Philippines,,,,,,
6.00,126.92,10,4.5,Mindanao - Philippines,,,,,,
5.95,126.87,96,4.6,Mindanao - Philippines,,,,,,
5.75,126.93,69,4.7,Mindanao - Philippines,,,,,,
5.70,126.00,133,4.5,Mindanao - Philippines,,,,,,
5.56,126.45,22,4.4,Mindanao - Philippines,,,,,,
5.88,126.83,138,4.5,Mindanao - Philippines,,,,,,
5.44,124.09,466,4.4,Mindanao - Philippines,,,,,,
5.66,126.62,23,4.9,Mindanao - Philippines,,,,,,
5.65,126.94,17,4.4,Mindanao - Philippines,,,,,,
5.87,126.89,83,5.8,Mindanao - Philippines,167.0,65.3,65.1,34.93,34.5,132.4
5.87,126.89,83,5.8,Mindanao - Philippines,,,,,,
5.87,123.52,77,4.4,Mindanao - Philippines,,,,,,
5.58,123.96,459,4.2,Mindanao - Philippines,,,,,,
5.00,126.04,110,4.9,Mindanao - Philippines,177.3,54.5,43.2,58.69,56.1,135.7
5.00,126.04,110,4.9,Mindanao - Philippines,,,,,,
5.23,125.62,196,4.1,Mindanao - Philippines,,,,,,
5.69,123.86,506,4.2,Mindanao - Philippines,,,,,,
5.67,126.03,12,4.2,Mindanao - Philippines,,,,,,
5.44,126.42,158,4.8,Mindanao - Philippines,,,,,,
5.80,124.15,433,4.1,Mindanao - Philippines,,,,,,
5.72,126.17,10,4.8,Mindanao - Philippines,,,,,,
05.09,126.92,86,4.4,Mindanao - Philippines,,,,,,
05.09,126.22,21,4.6,Mindanao - Philippines,,,,,,
5.15,125.63,182,4.8,Mindanao - Philippines,,,,,,
5.42,126.91,53,5.2,Mindanao - Philippines,102.8,64.5,172.9,195.90,83.6,25.7
5.42,126.91,53,5.2,Mindanao - Philippines,,,,,,
5.49,126.20,100,4.0,Mindanao - Philippines,,,,,,
5.39,126.12,58,4.9,Mindanao - Philippines,,,,,,
5.69,125.91,175,4.1,Mindanao - Philippines,,,,,,
5.24,125.32,207,4.3,Mindanao - Philippines,,,,,,
5.15,126.54,112,4.2,Mindanao - Philippines,,,,,,
5.92,126.41,10,4.1,Mindanao - Philippines,,,,,,
5.98,126.76,146,4.1,Mindanao - Philippines,,,,,,
5.54,126.39,97,3.6,Mindanao - Philippines,,,,,,
5.94,126.88,127,4.2,Mindanao - Philippines,,,,,,
05.05,125.65,179,4.6,Mindanao - Philippines,,,,,,
5.68,125.85,159,4.9,Mindanao - Philippines,,,,,,
5.41,126.37,10,3.8,Mindanao - Philippines,,,,,,
5.80,126.67,15,4.1,Mindanao - Philippines,,,,,,
5.97,126.63,65,4.5,Mindanao - Philippines,,,,,,
5.94,126.69,11,4.7,Mindanao - Philippines,,,,,,
5.11,126.37,45,4.4,Mindanao - Philippines,,,,,,
5.16,126.45,12,4.0,Mindanao - Philippines,,,,,,
5.14,126.42,10,4.3,Mindanao - Philippines,,,,,,
5.15,126.35,10,4.4,Mindanao - Philippines,,,,,,
5.73,126.86,78,5.1,Mindanao - Philippines,,,,,,
5.89,126.43,27,4.7,Mindanao - Philippines,,,,,,
5.86,125.86,194,4.2,Mindanao - Philippines,,,,,,
05.06,125.82,124,4.1,Mindanao - Philippines,,,,,,
5.48,126.45,14,4.7,Mindanao - Philippines,,,,,,
5.19,124.77,355,4.8,Mindanao - Philippines,,,,,,
5.30,123.51,543,4.5,Mindanao - Philippines,,,,,,
5.90,125.98,56,4.7,Mindanao - Philippines,,,,,,
5.99,126.22,10,4.7,Mindanao - Philippines,,,,,,
5.11,123.92,475,4.7,Mindanao - Philippines,207.8,36.5,-41.9,333.56,66.6,-118.8
5.11,123.92,475,4.7,Mindanao - Philippines,,,,,,
5.81,126.31,164,4.6,Mindanao - Philippines,,,,,,
5.92,126.15,136,5.0,Mindanao - Philippines,332.5,62.8,24.0,230.97,68.7,150.7
5.92,126.15,136,5.0,Mindanao - Philippines,,,,,,
5.24,126.40,18,4.5,Mindanao - Philippines,,,,,,
5.32,126.78,91,4.8,Mindanao - Philippines,162.9,82.5,-71.5,274.27,19.9,-157.4
5.32,126.78,91,4.8,Mindanao - Philippines,,,,,,
05.07,125.44,26,4.8,Mindanao - Philippines,,,,,,
5.35,126.37,10,4.7,Mindanao - Philippines,,,,,,
5.36,126.37,10,4.4,Mindanao - Philippines,,,,,,
5.44,126.54,20,5.4,Mindanao - Philippines,176.6,21.3,78.7,8.69,69.2,94.4
5.44,126.54,20,5.4,Mindanao - Philippines,,,,,,
5.19,126.26,22,3.4,Mindanao - Philippines,,,,,,
5.37,126.50,27,4.9,Mindanao - Philippines,,,,,,
5.29,126.38,10,4.5,Mindanao - Philippines,,,,,,
5.55,126.88,140,4.2,Mindanao - Philippines,,,,,,
5.53,126.52,143,3.9,Mindanao - Philippines,,,,,,
5.57,126.52,131,4.3,Mindanao - Philippines,,,,,,
5.61,126.60,16,4.2,Mindanao - Philippines,,,,,,
5.69,126.61,33,4.4,Mindanao - Philippines,,,,,,
5.62,126.47,147,3.9,Mindanao - Philippines,,,,,,
5.90,126.57,82,4.0,Mindanao - Philippines,,,,,,
5.41,126.62,17,3.7,Mindanao - Philippines,,,,,,
5.90,126.59,129,3.7,Mindanao - Philippines,,,,,,
5.96,126.40,136,4.4,Mindanao - Philippines,,,,,,
5.68,126.60,72,4.5,Mindanao - Philippines,,,,,,
5.62,126.60,90,5.3,Mindanao - Philippines,207.8,45.1,136.6,331.56,60.9,53.9
5.62,126.60,90,5.3,Mindanao - Philippines,,,,,,
5.29,126.57,116,4.6,Mindanao - Philippines,,,,,,
5.56,126.58,109,4.5,Mindanao - Philippines,,,,,,
5.43,126.51,139,4.1,Mindanao - Philippines,,,,,,
5.60,126.58,114,4.6,Mindanao - Philippines,,,,,,
5.51,126.53,137,4.3,Mindanao - Philippines,,,,,,
5.55,126.48,139,4.3,Mindanao - Philippines,,,,,,
5.62,126.57,93,6.3,Mindanao - Philippines,320.5,86.2,65.9,222.07,24.4,170.8
5.62,126.57,93,6.3,Mindanao - Philippines,,,,,,
5.50,126.57,124,4.1,Mindanao - Philippines,,,,,,
5.86,126.52,148,4.2,Mindanao - Philippines,,,,,,
5.28,126.59,89,4.0,Mindanao - Philippines,,,,,,
5.12,125.20,272,4.4,Mindanao - Philippines,,,,,,
5.61,126.55,16,4.6,Mindanao - Philippines,,,,,,
5.59,126.58,59,4.8,Mindanao - Philippines,,,,,,
5.63,124.72,11,3.9,Mindanao - Philippines,,,,,,
5.34,124.92,30,4.3,Mindanao - Philippines,,,,,,
5.54,126.63,80,4.7,Mindanao - Philippines,,,,,,
5.92,126.00,72,4.5,Mindanao - Philippines,,,,,,
05.03,126.77,136,4.0,Mindanao - Philippines,,,,,,
5.79,126.67,15,4.9,Mindanao - Philippines,,,,,,
5.15,126.30,104,5.2,Mindanao - Philippines,167.0,74.1,177.5,257.72,87.6,15.9
5.15,126.30,104,5.2,Mindanao - Philippines,,,,,,
5.62,126.55,124,4.6,Mindanao - Philippines,,,,,,
5.44,125.56,52,4.3,Mindanao - Philippines,,,,,,
5.52,126.58,113,4.9,Mindanao - Philippines,,,,,,
5.19,126.61,10,4.9,Mindanao - Philippines,,,,,,
5.92,126.29,133,4.7,Mindanao - Philippines,,,,,,
5.25,125.65,194,4.1,Mindanao - Philippines,,,,,,
5.69,126.38,100,5.0,Mindanao - Philippines,170.5,61.5,62.5,38.03,38.8,130.4
5.69,126.38,100,5.0,Mindanao - Philippines,,,,,,
5.63,126.58,21,4.9,Mindanao - Philippines,,,,,,
5.91,126.74,101,4.7,Mindanao - Philippines,,,,,,
5.88,126.95,106,4.9,Mindanao - Philippines,,,,,,
5.73,126.62,102,4.8,Mindanao - Philippines,,,,,,
5.52,126.54,117,4.3,Mindanao - Philippines,,,,,,
5.58,126.64,64,4.4,Mindanao - Philippines,,,,,,
5.58,126.95,14,4.3,Mindanao - Philippines,,,,,,
5.68,125.56,206,4.4,Mindanao - Philippines,,,,,,
5.40,126.79,62,5.7,Mindanao - Philippines,18.6,45.7,36.3,261.44,64.9,129.5
5.40,126.79,62,5.7,Mindanao - Philippines,,,,,,
05.01,123.22,565,4.7,Mindanao - Philippines,,,,,,
5.55,124.78,119,4.1,Mindanao - Philippines,,,,,,
5.97,125.36,47,4.8,Mindanao - Philippines,,,,,,
5.47,126.58,10,4.5,Mindanao - Philippines,,,,,,
5.21,126.33,120,4.3,Mindanao - Philippines,,,,,,
5.48,126.14,145,4.4,Mindanao - Philippines,,,,,,
5.25,126.17,19,4.9,Mindanao - Philippines,,,,,,
5.79,125.54,70,4.3,Mindanao - Philippines,,,,,,
5.13,125.50,55,5.2,Mindanao - Philippines,129.7,63.8,171.9,223.22,82.8,26.4
5.13,125.50,55,5.2,Mindanao - Philippines,,,,,,
5.66,126.28,82,4.7,Mindanao - Philippines,,,,,,
05.01,125.37,10,5.1,Mindanao - Philippines,238.1,67.3,120.4,1.42,37.3,39.6
05.01,125.37,10,5.1,Mindanao - Philippines,,,,,,
5.26,126.50,10,4.7,Mindanao - Philippines,,,,,,
5.63,126.20,135,4.6,Mindanao - Philippines,,,,,,
5.62,126.98,146,4.7,Mindanao - Philippines,,,,,,
5.69,126.33,105,4.9,Mindanao - Philippines,,,,,,
5.93,126.07,162,4.9,Mindanao - Philippines,,,,,,
5.68,126.60,93,4.8,Mindanao - Philippines,,,,,,
5.70,126.16,103,4.8,Mindanao - Philippines,,,,,,
5.43,126.39,16,4.8,Mindanao - Philippines,,,,,,
5.43,126.47,11,4.8,Mindanao - Philippines,,,,,,
5.39,126.47,17,5.1,Mindanao - Philippines,,,,,,
5.56,126.61,36,6.1,Mindanao - Philippines,178.6,28.3,73.5,17.21,63.0,98.7
5.56,126.61,36,6.1,Mindanao - Philippines,,,,,,
5.35,126.39,12,4.5,Mindanao - Philippines,,,,,,
5.49,126.47,44,4.7,Mindanao - Philippines,,,,,,
5.33,126.25,11,4.8,Mindanao - Philippines,,,,,,
5.45,126.73,10,5.0,Mindanao - Philippines,,,,,,
5.60,126.71,10,5.0,Mindanao - Philippines,,,,,,
5.48,126.69,10,5.3,Mindanao - Philippines,164.2,37.0,77.5,359.72,54.0,99.2
5.48,126.69,10,5.3,Mindanao - Philippines,,,,,,
5.41,126.73,10,5.2,Mindanao - Philippines,178.9,30.2,79.4,11.19,60.4,96.1
5.41,126.73,10,5.2,Mindanao - Philippines,,,,,,
5.88,125.12,10,4.6,Mindanao - Philippines,,,,,,
5.17,125.39,31,5.0,Mindanao - Philippines,,,,,,
5.44,126.58,10,4.4,Mindanao - Philippines,,,,,,
5.95,126.52,16,4.3,Mindanao - Philippines,,,,,,
5.73,125.80,173,4.6,Mindanao - Philippines,,,,,,
05.05,125.31,10,4.6,Mindanao - Philippines,,,,,,
5.71,125.22,63,6.1,Mindanao - Philippines,164.9,40.6,66.7,14.49,53.3,108.7
5.71,125.22,63,6.1,Mindanao - Philippines,,,,,,
5.76,126.45,97,4.6,Mindanao - Philippines,,,,,,
5.17,125.74,196,4.3,Mindanao - Philippines,,,,,,
5.79,125.33,65,4.2,Mindanao - Philippines,,,,,,
5.55,126.48,118,4.1,Mindanao - Philippines,,,,,,
5.65,126.54,90,5.3,Mindanao - Philippines,144.9,79.4,89.8,325.83,10.6,90.9
5.65,126.54,90,5.3,Mindanao - Philippines,,,,,,
5.84,123.72,520,4.6,Mindanao - Philippines,,,,,,
5.53,126.48,140,4.0,Mindanao - Philippines,,,,,,
5.93,126.08,162,4.3,Mindanao - Philippines,,,,,,
5.28,126.47,67,4.3,Mindanao - Philippines,,,,,,
5.65,126.52,116,4.5,Mindanao - Philippines,,,,,,
5.29,125.12,10,4.7,Mindanao - Philippines,,,,,,
5.22,126.27,101,5.1,Mindanao - Philippines,209.8,19.6,114.1,4.39,72.1,81.7
5.22,126.27,101,5.1,Mindanao - Philippines,,,,,,
5.40,126.59,104,4.4,Mindanao - Philippines,,,,,,
5.18,125.50,177,5.3,Mindanao - Philippines,340.9,73.3,-24.7,78.46,66.4,-161.8
5.18,125.50,177,5.3,Mindanao - Philippines,,,,,,
5.36,126.16,138,4.4,Mindanao - Philippines,,,,,,
5.69,126.51,10,4.3,Mindanao - Philippines,,,,,,
5.55,124.16,10,4.9,Mindanao - Philippines,,,,,,
5.86,125.18,16,4.6,Mindanao - Philippines,,,,,,
5.65,126.12,162,4.7,Mindanao - Philippines,,,,,,
05.04,126.84,74,4.6,Mindanao - Philippines,,,,,,
5.35,125.66,192,4.7,Mindanao - Philippines,,,,,,
5.78,126.05,153,4.5,Mindanao - Philippines,,,,,,
5.93,126.34,86,4.6,Mindanao - Philippines,,,,,,
5.53,126.47,10,4.9,Mindanao - Philippines,,,,,,
5.69,126.30,10,4.5,Mindanao - Philippines,,,,,,
5.96,126.05,10,4.7,Mindanao - Philippines,,,,,,
5.27,124.14,212,4.4,Mindanao - Philippines,,,,,,
5.54,126.56,10,4.6,Mindanao - Philippines,,,,,,
5.30,126.22,121,4.6,Mindanao - Philippines,,,,,,
5.69,126.30,10,4.5,Mindanao - Philippines,,,,,,
5.81,125.94,109,4.7,Mindanao - Philippines,,,,,,
5.73,126.92,139,4.3,Mindanao - Philippines,,,,,,
5.69,126.38,10,4.6,Mindanao - Philippines,,,,,,
5.71,125.75,216,4.5,Mindanao - Philippines,,,,,,
5.47,126.78,27,4.4,Mindanao - Philippines,,,,,,
5.42,125.91,191,4.3,Mindanao - Philippines,,,,,,
5.93,123.81,506,4.2,Mindanao - Philippines,,,,,,
5.74,126.90,28,4.9,Mindanao - Philippines,,,,,,
05.08,124.05,460,4.4,Mindanao - Philippines,,,,,,
5.55,126.55,111,4.9,Mindanao - Philippines,,,,,,
5.22,124.91,109,4.0,Mindanao - Philippines,,,,,,
5.87,126.94,96,4.3,Mindanao - Philippines,,,,,,
5.63,126.59,10,5.0,Mindanao - Philippines,,,,,,
5.18,126.28,102,4.4,Mindanao - Philippines,,,,,,
5.54,126.97,10,4.7,Mindanao - Philippines,,,,,,
5.81,126.09,90,4.5,Mindanao - Philippines,,,,,,
5.32,126.38,25,5.2,Mindanao - Philippines,17.9,82.6,-115.6,272.77,26.6,-16.8
5.32,126.38,25,5.2,Mindanao - Philippines,,,,,,
5.36,126.38,121,4.3,Mindanao - Philippines,,,,,,
5.25,126.33,10,4.4,Mindanao - Philippines,,,,,,
05.06,125.52,10,5.1,Mindanao - Philippines,,,,,,
5.26,126.55,110,4.1,Mindanao - Philippines,,,,,,
5.83,124.18,479,4.4,Mindanao - Philippines,,,,,,
5.30,125.62,46,6.2,Mindanao - Philippines,164.1,71.5,92.1,337.39,18.6,83.7
5.30,125.62,46,6.2,Mindanao - Philippines,,,,,,
5.84,126.88,14,5.0,Mindanao - Philippines,165.4,77.4,-111.5,46.57,24.8,-31.3
5.84,126.88,14,5.0,Mindanao - Philippines,,,,,,
05.03,125.28,13,4.5,Mindanao - Philippines,,,,,,
05.07,125.21,101,4.9,Mindanao - Philippines,,,,,,
05.06,125.38,13,5.2,Mindanao - Philippines,,,,,,
5.15,125.19,10,4.3,Mindanao - Philippines,,,,,,
5.22,126.24,94,5.2,Mindanao - Philippines,123.4,58.6,36.2,12.58,59.7,142.9
5.22,126.24,94,5.2,Mindanao - Philippines,,,,,,
5.43,125.28,10,3.8,Mindanao - Philippines,,,,,,
05.01,125.24,28,4.3,Mindanao - Philippines,,,,,,
5.16,125.20,34,4.7,Mindanao - Philippines,,,,,,
05.09,125.34,17,4.3,Mindanao - Philippines,,,,,,
5.23,125.40,42,5.4,Mindanao - Philippines,149.2,64.3,77.3,356.57,28.5,114.5
5.23,125.40,42,5.4,Mindanao - Philippines,,,,,,
05.09,125.27,10,4.3,Mindanao - Philippines,,,,,,
5.93,125.89,142,4.2,Mindanao - Philippines,,,,,,
5.18,126.94,10,4.7,Mindanao - Philippines,,,,,,
5.51,126.56,122,4.8,Mindanao - Philippines,,,,,,
5.98,126.07,89,4.5,Mindanao - Philippines,,,,,,
5.10,125.27,10,5.0,Mindanao - Philippines,,,,,,
5.88,125.73,10,4.4,Mindanao - Philippines,,,,,,
5.13,126.60,10,4.5,Mindanao - Philippines,,,,,,
5.55,125.07,10,4.8,Mindanao - Philippines,,,,,,
05.08,126.26,78,4.5,Mindanao - Philippines,,,,,,
5.78,124.13,522,4.5,Mindanao - Philippines,,,,,,
5.78,126.62,89,4.5,Mindanao - Philippines,,,,,,
5.29,126.26,10,4.8,Mindanao - Philippines,,,,,,
5.87,126.04,213,4.0,Mindanao - Philippines,,,,,,
5.23,126.29,27,4.3,Mindanao - Philippines,,,,,,
5.16,126.80,11,4.3,Mindanao - Philippines,,,,,,
5.70,126.03,10,4.3,Mindanao - Philippines,,,,,,
5.83,126.50,104,5.4,Mindanao - Philippines,,,,,,
5.74,126.68,79,5.2,Mindanao - Philippines,,,,,,
05.02,125.60,142,4.7,Mindanao - Philippines,,,,,,
05.04,126.46,22,4.9,Mindanao - Philippines,,,,,,
5.12,126.43,10,4.2,Mindanao - Philippines,,,,,,
5.15,126.49,54,5.5,Mindanao - Philippines,356.8,84.2,174.4,87.36,84.4,5.8
5.15,126.49,54,5.5,Mindanao - Philippines,,,,,,
5.26,126.50,10,4.7,Mindanao - Philippines,,,,,,
5.91,126.38,15,4.9,Mindanao - Philippines,,,,,,
5.78,126.39,100,5.2,Mindanao - Philippines,200.6,36.0,115.8,349.74,58.1,72.5
5.78,126.39,100,5.2,Mindanao - Philippines,,,,,,
5.98,126.23,137,4.7,Mindanao - Philippines,,,,,,
5.48,126.51,126,4.2,Mindanao - Philippines,,,,,,
5.77,126.68,75,5.5,Mindanao - Philippines,,,,,,
5.14,126.80,10,4.8,Mindanao - Philippines,,,,,,
5.72,125.05,53,4.7,Mindanao - Philippines,339.8,79.5,151.3,75.52,61.8,11.9
5.72,125.05,53,4.7,Mindanao - Philippines,,,,,,
5.56,126.59,127,4.3,Mindanao - Philippines,,,,,,
5.16,126.12,125,4.2,Mindanao - Philippines,,,,,,
5.85,126.26,50,5.0,Mindanao - Philippines,144.1,89.4,157.7,234.30,67.7,0.7
5.85,126.26,50,5.0,Mindanao - Philippines,,,,,,
5.69,126.30,74,4.9,Mindanao - Philippines,,,,,,
5.61,124.13,470,4.6,Mindanao - Philippines,,,,,,
5.69,126.38,150,4.3,Mindanao - Philippines,,,,,,
5.95,125.39,190,4.6,Mindanao - Philippines,,,,,,
5.30,126.51,45,5.2,Mindanao - Philippines,158.8,26.3,56.6,15.12,68.3,105.2
5.30,126.51,45,5.2,Mindanao - Philippines,,,,,,
5.18,126.41,10,4.6,Mindanao - Philippines,,,,,,
5.41,125.99,166,4.6,Mindanao - Philippines,,,,,,
5.57,124.88,355,4.6,Mindanao - Philippines,,,,,,
5.54,126.70,109,5.2,Mindanao - Philippines,222.8,37.4,143.0,343.80,68.6,58.6
5.54,126.70,109,5.2,Mindanao - Philippines,,,,,,
05.04,125.40,49,4.9,Mindanao - Philippines,,,,,,
5.96,126.81,10,4.6,Mindanao - Philippines,,,,,,
5.99,126.91,96,5.2,Mindanao - Philippines,,,,,,
5.84,126.86,14,4.3,Mindanao - Philippines,,,,,,
05.09,126.57,16,4.2,Mindanao - Philippines,,,,,,
5.11,125.71,160,4.1,Mindanao - Philippines,,,,,,
5.50,126.69,92,4.1,Mindanao - Philippines,,,,,,
5.46,126.52,73,5.1,Mindanao - Philippines,,,,,,
05.05,125.33,10,4.5,Mindanao - Philippines,176.6,51.4,-126.5,46.39,51.1,-53.4
05.05,125.33,10,4.5,Mindanao - Philippines,,,,,,
5.62,125.14,10,4.0,Mindanao - Philippines,,,,,,
05.09,126.50,10,2.9,Mindanao - Philippines,,,,,,
5.56,125.20,10,4.5,Mindanao - Philippines,,,,,,
5.56,125.23,30,4.9,Mindanao - Philippines,,,,,,
5.77,125.31,32,5.9,Mindanao - Philippines,169.1,46.4,38.5,50.38,63.2,129.4
5.77,125.31,32,5.9,Mindanao - Philippines,,,,,,
5.68,126.79,13,4.3,Mindanao - Philippines,,,,,,
5.86,126.87,13,4.8,Mindanao - Philippines,,,,,,
5.74,125.98,25,3.9,Mindanao - Philippines,,,,,,
5.42,126.65,10,4.5,Mindanao - Philippines,,,,,,
5.79,126.81,13,3.6,Mindanao - Philippines,,,,,,
5.48,126.68,10,5.1,Mindanao - Philippines,,,,,,
5.51,126.51,19,4.8,Mindanao - Philippines,,,,,,
5.44,126.34,45,4.7,Mindanao - Philippines,,,,,,
5.51,126.45,10,4.8,Mindanao - Philippines,,,,,,
5.56,126.84,32,4.8,Mindanao - Philippines,96.2,29.2,7.2,359.90,86.5,119.0
5.56,126.84,32,4.8,Mindanao - Philippines,,,,,,
